index,brand,product,url,description,imgSrc,imgAlt,hex,mst
2061,Clinique,Beyond Perfecting Foundation + Concealer,https://www.ulta.com/beyond-perfecting-foundation-concealer?productId=xlsImpprod12021005,"CN 02 Breeze (very fair, cool-neutral undertones)",https://images.ulta.com/is/image/Ulta/2291660sw?$50px$,"CN 02 Breeze (very fair, cool-neutral undertones)",#FEEAD6,Monk 3
2062,Clinique,Beyond Perfecting Foundation + Concealer,https://www.ulta.com/beyond-perfecting-foundation-concealer?productId=xlsImpprod12021005,"WN 04 Bone (very fair, warm-neutral undertones)",https://images.ulta.com/is/image/Ulta/2544056sw?$50px$,"WN 04 Bone (very fair, warm-neutral undertones)",#F1CFB3,Monk 4
2063,Clinique,Beyond Perfecting Foundation + Concealer,https://www.ulta.com/beyond-perfecting-foundation-concealer?productId=xlsImpprod12021005,"CN 08 Linen (very fair, cool-neutral undertones)",https://images.ulta.com/is/image/Ulta/2291659sw?$50px$,"CN 08 Linen (very fair, cool-neutral undertones)",#F4DFCF,Monk 3
2064,Clinique,Beyond Perfecting Foundation + Concealer,https://www.ulta.com/beyond-perfecting-foundation-concealer?productId=xlsImpprod12021005,"WN 12 Meringue (very fair, warm-neutral undertones)",https://images.ulta.com/is/image/Ulta/2544068sw?$50px$,"WN 12 Meringue (very fair, warm-neutral undertones)",#E5B88D,Monk 5
2065,Clinique,Beyond Perfecting Foundation + Concealer,https://www.ulta.com/beyond-perfecting-foundation-concealer?productId=xlsImpprod12021005,"CN 18 Cream Whip (very fair, cool-neutral undertones)",https://images.ulta.com/is/image/Ulta/2282754sw?$50px$,"CN 18 Cream Whip (very fair, cool-neutral undertones)",#E8BD99,Monk 5
2066,Clinique,Beyond Perfecting Foundation + Concealer,https://www.ulta.com/beyond-perfecting-foundation-concealer?productId=xlsImpprod12021005,"CN 20 Fair (very fair, cool-neutral undertones)",https://images.ulta.com/is/image/Ulta/2282755sw?$50px$,"CN 20 Fair (very fair, cool-neutral undertones)",#F1BF9E,Monk 5
2067,Clinique,Beyond Perfecting Foundation + Concealer,https://www.ulta.com/beyond-perfecting-foundation-concealer?productId=xlsImpprod12021005,"WN 22 Ecru (very fair, warm neutral undertone)",https://images.ulta.com/is/image/Ulta/2512314sw?$50px$,"WN 22 Ecru (very fair, warm neutral undertone)",#E6AD7E,Monk 5
2068,Clinique,Beyond Perfecting Foundation + Concealer,https://www.ulta.com/beyond-perfecting-foundation-concealer?productId=xlsImpprod12021005,"WN 24 Cork (moderately fair, warm neutral undertone)",https://images.ulta.com/is/image/Ulta/2512305sw?$50px$,"WN 24 Cork (moderately fair, warm neutral undertone)",#DBAC81,Monk 5
2069,Clinique,Beyond Perfecting Foundation + Concealer,https://www.ulta.com/beyond-perfecting-foundation-concealer?productId=xlsImpprod12021005,"CN 28 Ivory (very fair, cool-neutral undertones)",https://images.ulta.com/is/image/Ulta/2282756sw?$50px$,"CN 28 Ivory (very fair, cool-neutral undertones)",#E5BD9F,Monk 5
2070,Clinique,Beyond Perfecting Foundation + Concealer,https://www.ulta.com/beyond-perfecting-foundation-concealer?productId=xlsImpprod12021005,"WN 30 Biscuit (very fair, warm-neutral undertones)",https://images.ulta.com/is/image/Ulta/2544057sw?$50px$,"WN 30 Biscuit (very fair, warm-neutral undertones)",#E1AB87,Monk 5
2071,Clinique,Beyond Perfecting Foundation + Concealer,https://www.ulta.com/beyond-perfecting-foundation-concealer?productId=xlsImpprod12021005,"CN 32 Buttermilk (very fair, cool-neutral undertones)",https://images.ulta.com/is/image/Ulta/2282757sw?$50px$,"CN 32 Buttermilk (very fair, cool-neutral undertones)",#F2C9A9,Monk 4
2072,Clinique,Beyond Perfecting Foundation + Concealer,https://www.ulta.com/beyond-perfecting-foundation-concealer?productId=xlsImpprod12021005,"WN 38 Sesame (very fair, warm neutral undertone)",https://images.ulta.com/is/image/Ulta/2512311sw?$50px$,"WN 38 Sesame (very fair, warm neutral undertone)",#E3B28E,Monk 5
2073,Clinique,Beyond Perfecting Foundation + Concealer,https://www.ulta.com/beyond-perfecting-foundation-concealer?productId=xlsImpprod12021005,"CN 40 Cream Chamois (very fair, cool-neutral undertones)",https://images.ulta.com/is/image/Ulta/2282758sw?$50px$,"CN 40 Cream Chamois (very fair, cool-neutral undertones)",#DEB192,Monk 5
2074,Clinique,Beyond Perfecting Foundation + Concealer,https://www.ulta.com/beyond-perfecting-foundation-concealer?productId=xlsImpprod12021005,"WN 46 Golden Neutral (moderately fair, warm-neutral undertones)",https://images.ulta.com/is/image/Ulta/2282759sw?$50px$,"WN 46 Golden Neutral (moderately fair, warm-neutral undertones)",#E2B185,Monk 5
2075,Clinique,Beyond Perfecting Foundation + Concealer,https://www.ulta.com/beyond-perfecting-foundation-concealer?productId=xlsImpprod12021005,"WN 48 Oat (moderately fair, warm neutral undertone - online only)",https://images.ulta.com/is/image/Ulta/2512406sw?$50px$,"WN 48 Oat (moderately fair, warm neutral undertone - online only)",#DCA27C,Monk 5
2076,Clinique,Beyond Perfecting Foundation + Concealer,https://www.ulta.com/beyond-perfecting-foundation-concealer?productId=xlsImpprod12021005,"CN 52 Neutral (moderately fair, cool-neutral undertones)",https://images.ulta.com/is/image/Ulta/2282761sw?$50px$,"CN 52 Neutral (moderately fair, cool-neutral undertones)",#DDAB86,Monk 5
2077,Clinique,Beyond Perfecting Foundation + Concealer,https://www.ulta.com/beyond-perfecting-foundation-concealer?productId=xlsImpprod12021005,"WN 54 Honey Wheat (moderately fair, warm neutral undertone)",https://images.ulta.com/is/image/Ulta/2512318sw?$50px$,"WN 54 Honey Wheat (moderately fair, warm neutral undertone)",#D9A374,Monk 5
2078,Clinique,Beyond Perfecting Foundation + Concealer,https://www.ulta.com/beyond-perfecting-foundation-concealer?productId=xlsImpprod12021005,"CN 58 Honey (moderately fair, cool-neutral undertones)",https://images.ulta.com/is/image/Ulta/2282762sw?$50px$,"CN 58 Honey (moderately fair, cool-neutral undertones)",#DBA879,Monk 5
2079,Clinique,Beyond Perfecting Foundation + Concealer,https://www.ulta.com/beyond-perfecting-foundation-concealer?productId=xlsImpprod12021005,"CN 70 Vanilla (moderately fair, cool-neutral undertones)",https://images.ulta.com/is/image/Ulta/2282764sw?$50px$,"CN 70 Vanilla (moderately fair, cool-neutral undertones)",#D6A682,Monk 5
2080,Clinique,Beyond Perfecting Foundation + Concealer,https://www.ulta.com/beyond-perfecting-foundation-concealer?productId=xlsImpprod12021005,"CN 74 Beige (medium, cool-neutral undertones)",https://images.ulta.com/is/image/Ulta/2282765sw?$50px$,"CN 74 Beige (medium, cool-neutral undertones)",#D09B73,Monk 5
2081,Clinique,Beyond Perfecting Foundation + Concealer,https://www.ulta.com/beyond-perfecting-foundation-concealer?productId=xlsImpprod12021005,"WN 76 Toasted Wheat (moderately fair, cool neutral undertone)",https://images.ulta.com/is/image/Ulta/2512319sw?$50px$,"WN 76 Toasted Wheat (moderately fair, cool neutral undertone)",#C38B5F,Monk 6
2082,Clinique,Beyond Perfecting Foundation + Concealer,https://www.ulta.com/beyond-perfecting-foundation-concealer?productId=xlsImpprod12021005,"CN 78 Nutty (medium, cool-neutral undertones)",https://images.ulta.com/is/image/Ulta/2282766sw?$50px$,"CN 78 Nutty (medium, cool-neutral undertones)",#CE9467,Monk 6
2083,Clinique,Beyond Perfecting Foundation + Concealer,https://www.ulta.com/beyond-perfecting-foundation-concealer?productId=xlsImpprod12021005,"CN 90 Sand (medium, cool-neutral undertones)",https://images.ulta.com/is/image/Ulta/2282767sw?$50px$,"CN 90 Sand (medium, cool-neutral undertones)",#C89B71,Monk 5
2084,Clinique,Beyond Perfecting Foundation + Concealer,https://www.ulta.com/beyond-perfecting-foundation-concealer?productId=xlsImpprod12021005,"WN 96 Chai (medium, warm-neutral undertones) OUT OF STOCK",https://images.ulta.com/is/image/Ulta/2544060sw?$50px$,"WN 96 Chai (medium, warm-neutral undertones)",#D7955B,Monk 6
2085,Clinique,Beyond Perfecting Foundation + Concealer,https://www.ulta.com/beyond-perfecting-foundation-concealer?productId=xlsImpprod12021005,"WN 98 Cream Caramel (medium, warm-neutral undertones)",https://images.ulta.com/is/image/Ulta/2282777sw?$50px$,"WN 98 Cream Caramel (medium, warm-neutral undertones)",#C88852,Monk 6
2086,Clinique,Beyond Perfecting Foundation + Concealer,https://www.ulta.com/beyond-perfecting-foundation-concealer?productId=xlsImpprod12021005,"WN 112 Ginger (medium, warm-neutral undertones)",https://images.ulta.com/is/image/Ulta/2282778sw?$50px$,"WN 112 Ginger (medium, warm-neutral undertones)",#BF7B43,Monk 6
2087,Clinique,Beyond Perfecting Foundation + Concealer,https://www.ulta.com/beyond-perfecting-foundation-concealer?productId=xlsImpprod12021005,"WN 114 Golden (deep, warm-neutral undertones)",https://images.ulta.com/is/image/Ulta/2282779sw?$50px$,"WN 114 Golden (deep, warm-neutral undertones)",#B3743E,Monk 6
2088,Clinique,Beyond Perfecting Foundation + Concealer,https://www.ulta.com/beyond-perfecting-foundation-concealer?productId=xlsImpprod12021005,"CN 117 Carob (deep, cool-neutral undertones)",https://images.ulta.com/is/image/Ulta/2544063sw?$50px$,"CN 117 Carob (deep, cool-neutral undertones)",#9A6D55,Monk 6
2089,Clinique,Beyond Perfecting Foundation + Concealer,https://www.ulta.com/beyond-perfecting-foundation-concealer?productId=xlsImpprod12021005,"WN 118 Amber (deep, warm-neutral undertones)",https://images.ulta.com/is/image/Ulta/2282780sw?$50px$,"WN 118 Amber (deep, warm-neutral undertones)",#995D2A,Monk 7
2090,Clinique,Beyond Perfecting Foundation + Concealer,https://www.ulta.com/beyond-perfecting-foundation-concealer?productId=xlsImpprod12021005,"WN 122 Clove (deep, warm-neutral undertones)",https://images.ulta.com/is/image/Ulta/2282781sw?$50px$,"WN 122 Clove (deep, warm-neutral undertones)",#8F5435,Monk 7
2091,Clinique,Beyond Perfecting Foundation + Concealer,https://www.ulta.com/beyond-perfecting-foundation-concealer?productId=xlsImpprod12021005,"WN 125 Mahogany (deep, warm-neutral undertones)",https://images.ulta.com/is/image/Ulta/2544062sw?$50px$,"WN 125 Mahogany (deep, warm-neutral undertones)",#815641,Monk 7
2092,Clinique,Beyond Perfecting Foundation + Concealer,https://www.ulta.com/beyond-perfecting-foundation-concealer?productId=xlsImpprod12021005,"CN 127 Truffle (deep, cool-neutral undertones)",https://images.ulta.com/is/image/Ulta/2544064sw?$50px$,"CN 127 Truffle (deep, cool-neutral undertones)",#6F4A3B,Monk 8
2093,Maybelline,Fit Me Matte + Poreless Liquid Foundation,https://www.ulta.com/fit-me-matte-poreless-liquid-foundation?productId=xlsImpprod11861007,Porcelain 110  selected,https://images.ulta.com/is/image/Ulta/2282906sw?$tn$,Porcelain 110,#FEEDDB,Monk 1
2094,Maybelline,Fit Me Matte + Poreless Liquid Foundation,https://www.ulta.com/fit-me-matte-poreless-liquid-foundation?productId=xlsImpprod11861007,Fair Porcelain 102,https://images.ulta.com/is/image/Ulta/2510268sw?$50px$,Fair Porcelain 102,#FEF3EA,Monk 1
2095,Maybelline,Fit Me Matte + Poreless Liquid Foundation,https://www.ulta.com/fit-me-matte-poreless-liquid-foundation?productId=xlsImpprod11861007,Natural Ivory 112,https://images.ulta.com/is/image/Ulta/2282907sw?$50px$,Natural Ivory 112,#F6E2D5,Monk 2
2096,Maybelline,Fit Me Matte + Poreless Liquid Foundation,https://www.ulta.com/fit-me-matte-poreless-liquid-foundation?productId=xlsImpprod11861007,Fair Ivory 105,https://images.ulta.com/is/image/Ulta/2510267sw?$50px$,Fair Ivory 105,#FEEDE2,Monk 1
2097,Maybelline,Fit Me Matte + Poreless Liquid Foundation,https://www.ulta.com/fit-me-matte-poreless-liquid-foundation?productId=xlsImpprod11861007,Ivory 115,https://images.ulta.com/is/image/Ulta/2282908sw?$50px$,Ivory 115,#F8D3B8,Monk 4
2098,Maybelline,Fit Me Matte + Poreless Liquid Foundation,https://www.ulta.com/fit-me-matte-poreless-liquid-foundation?productId=xlsImpprod11861007,Classic Ivory 120,https://images.ulta.com/is/image/Ulta/2282909sw?$50px$,Classic Ivory 120,#EDCAB4,Monk 4
2099,Maybelline,Fit Me Matte + Poreless Liquid Foundation,https://www.ulta.com/fit-me-matte-poreless-liquid-foundation?productId=xlsImpprod11861007,Nude Beige 125,https://images.ulta.com/is/image/Ulta/2282910sw?$50px$,Nude Beige 125,#F7C49A,Monk 5
2100,Maybelline,Fit Me Matte + Poreless Liquid Foundation,https://www.ulta.com/fit-me-matte-poreless-liquid-foundation?productId=xlsImpprod11861007,Warm Nude 128,https://images.ulta.com/is/image/Ulta/2282911sw?$50px$,Warm Nude 128,#EBC099,Monk 5
2101,Maybelline,Fit Me Matte + Poreless Liquid Foundation,https://www.ulta.com/fit-me-matte-poreless-liquid-foundation?productId=xlsImpprod11861007,Light Beige 118 OUT OF STOCK,https://images.ulta.com/is/image/Ulta/2529430sw?$50px$,Light Beige 118,#EFCEAF,Monk 4
2102,Maybelline,Fit Me Matte + Poreless Liquid Foundation,https://www.ulta.com/fit-me-matte-poreless-liquid-foundation?productId=xlsImpprod11861007,Buff Beige 130,https://images.ulta.com/is/image/Ulta/2282912sw?$50px$,Buff Beige 130,#EAB392,Monk 5
2103,Maybelline,Fit Me Matte + Poreless Liquid Foundation,https://www.ulta.com/fit-me-matte-poreless-liquid-foundation?productId=xlsImpprod11861007,Natural Beige 220,https://images.ulta.com/is/image/Ulta/2282913sw?$50px$,Natural Beige 220,#EAC5A0,Monk 5
2104,Maybelline,Fit Me Matte + Poreless Liquid Foundation,https://www.ulta.com/fit-me-matte-poreless-liquid-foundation?productId=xlsImpprod11861007,Creamy Beige 122,https://images.ulta.com/is/image/Ulta/2295399sw?$50px$,Creamy Beige 122,#F2C8B0,Monk 4
2105,Maybelline,Fit Me Matte + Poreless Liquid Foundation,https://www.ulta.com/fit-me-matte-poreless-liquid-foundation?productId=xlsImpprod11861007,Soft Tan 228,https://images.ulta.com/is/image/Ulta/2282914sw?$50px$,Soft Tan 228,#E0B087,Monk 5
2106,Maybelline,Fit Me Matte + Poreless Liquid Foundation,https://www.ulta.com/fit-me-matte-poreless-liquid-foundation?productId=xlsImpprod11861007,Soft Sand 124,https://images.ulta.com/is/image/Ulta/2510270sw?$50px$,Soft Sand 124,#FACCA5,Monk 4
2107,Maybelline,Fit Me Matte + Poreless Liquid Foundation,https://www.ulta.com/fit-me-matte-poreless-liquid-foundation?productId=xlsImpprod11861007,Natural Buff 230,https://images.ulta.com/is/image/Ulta/2282915sw?$50px$,Natural Buff 230,#E8AE8A,Monk 5
2108,Maybelline,Fit Me Matte + Poreless Liquid Foundation,https://www.ulta.com/fit-me-matte-poreless-liquid-foundation?productId=xlsImpprod11861007,Pure Beige 235,https://images.ulta.com/is/image/Ulta/2282916sw?$50px$,Pure Beige 235,#EBBFA7,Monk 5
2109,Maybelline,Fit Me Matte + Poreless Liquid Foundation,https://www.ulta.com/fit-me-matte-poreless-liquid-foundation?productId=xlsImpprod11861007,Rich Tan 238,https://images.ulta.com/is/image/Ulta/2282917sw?$50px$,Rich Tan 238,#DBAE90,Monk 5
2110,Maybelline,Fit Me Matte + Poreless Liquid Foundation,https://www.ulta.com/fit-me-matte-poreless-liquid-foundation?productId=xlsImpprod11861007,Sun Beige 310,https://images.ulta.com/is/image/Ulta/2282918sw?$50px$,Sun Beige 310,#E1AC87,Monk 5
2111,Maybelline,Fit Me Matte + Poreless Liquid Foundation,https://www.ulta.com/fit-me-matte-poreless-liquid-foundation?productId=xlsImpprod11861007,Warm Honey 322,https://images.ulta.com/is/image/Ulta/2282919sw?$50px$,Warm Honey 322,#DE9F75,Monk 5
2112,Maybelline,Fit Me Matte + Poreless Liquid Foundation,https://www.ulta.com/fit-me-matte-poreless-liquid-foundation?productId=xlsImpprod11861007,Toffee 330,https://images.ulta.com/is/image/Ulta/2282920sw?$50px$,Toffee 330,#CC8C65,Monk 6
2113,Maybelline,Fit Me Matte + Poreless Liquid Foundation,https://www.ulta.com/fit-me-matte-poreless-liquid-foundation?productId=xlsImpprod11861007,Coconut 355,https://images.ulta.com/is/image/Ulta/2282921sw?$50px$,Coconut 355,#AE6742,Monk 6
2114,Maybelline,Fit Me Matte + Poreless Liquid Foundation,https://www.ulta.com/fit-me-matte-poreless-liquid-foundation?productId=xlsImpprod11861007,True Beige 222,https://images.ulta.com/is/image/Ulta/2295391sw?$50px$,True Beige 222,#E5B396,Monk 5
2115,Maybelline,Fit Me Matte + Poreless Liquid Foundation,https://www.ulta.com/fit-me-matte-poreless-liquid-foundation?productId=xlsImpprod11861007,Mocha 360,https://images.ulta.com/is/image/Ulta/2295392sw?$50px$,Mocha 360,#9E6033,Monk 7
2116,Maybelline,Fit Me Matte + Poreless Liquid Foundation,https://www.ulta.com/fit-me-matte-poreless-liquid-foundation?productId=xlsImpprod11861007,Spicy Brown 338,https://images.ulta.com/is/image/Ulta/2295394sw?$50px$,Spicy Brown 338,#C68462,Monk 6
2117,Maybelline,Fit Me Matte + Poreless Liquid Foundation,https://www.ulta.com/fit-me-matte-poreless-liquid-foundation?productId=xlsImpprod11861007,Light Honey 242,https://images.ulta.com/is/image/Ulta/2510274sw?$50px$,Light Honey 242,#E1A58D,Monk 5
2118,Maybelline,Fit Me Matte + Poreless Liquid Foundation,https://www.ulta.com/fit-me-matte-poreless-liquid-foundation?productId=xlsImpprod11861007,Classic Tan 335,https://images.ulta.com/is/image/Ulta/2295395sw?$50px$,Classic Tan 335,#CA8B5F,Monk 6
2119,Maybelline,Fit Me Matte + Poreless Liquid Foundation,https://www.ulta.com/fit-me-matte-poreless-liquid-foundation?productId=xlsImpprod11861007,Classic Beige 245,https://images.ulta.com/is/image/Ulta/2529636sw?$50px$,Classic Beige 245,#C29679,Monk 5
2120,Maybelline,Fit Me Matte + Poreless Liquid Foundation,https://www.ulta.com/fit-me-matte-poreless-liquid-foundation?productId=xlsImpprod11861007,Golden Caramel 332,https://images.ulta.com/is/image/Ulta/2295396sw?$50px$,Golden Caramel 332,#C99263,Monk 6
2121,Maybelline,Fit Me Matte + Poreless Liquid Foundation,https://www.ulta.com/fit-me-matte-poreless-liquid-foundation?productId=xlsImpprod11861007,Cappuccino 340,https://images.ulta.com/is/image/Ulta/2295398sw?$50px$,Cappuccino 340,#C88350,Monk 6
2122,Maybelline,Fit Me Matte + Poreless Liquid Foundation,https://www.ulta.com/fit-me-matte-poreless-liquid-foundation?productId=xlsImpprod11861007,Golden 312,https://images.ulta.com/is/image/Ulta/2529431sw?$50px$,Golden 312,#D89878,Monk 5
2123,Maybelline,Fit Me Matte + Poreless Liquid Foundation,https://www.ulta.com/fit-me-matte-poreless-liquid-foundation?productId=xlsImpprod11861007,Natural Tan 320,https://images.ulta.com/is/image/Ulta/2295400sw?$50px$,Natural Tan 320,#DDA482,Monk 5
2124,Maybelline,Fit Me Matte + Poreless Liquid Foundation,https://www.ulta.com/fit-me-matte-poreless-liquid-foundation?productId=xlsImpprod11861007,Warm Sun 334 OUT OF STOCK,https://images.ulta.com/is/image/Ulta/2529457sw?$50px$,Warm Sun 334,#CC8555,Monk 6
2125,Maybelline,Fit Me Matte + Poreless Liquid Foundation,https://www.ulta.com/fit-me-matte-poreless-liquid-foundation?productId=xlsImpprod11861007,Warm Coconut 356,https://images.ulta.com/is/image/Ulta/2529440sw?$50px$,Warm Coconut 356,#AA663D,Monk 6
2126,Maybelline,Fit Me Matte + Poreless Liquid Foundation,https://www.ulta.com/fit-me-matte-poreless-liquid-foundation?productId=xlsImpprod11861007,Latte 358,https://images.ulta.com/is/image/Ulta/2510269sw?$50px$,Latte 358,#A9725A,Monk 6
2127,Maybelline,Fit Me Matte + Poreless Liquid Foundation,https://www.ulta.com/fit-me-matte-poreless-liquid-foundation?productId=xlsImpprod11861007,Truffle 362,https://images.ulta.com/is/image/Ulta/2510198sw?$50px$,Truffle 362,#90653E,Monk 7
2128,Maybelline,Fit Me Matte + Poreless Liquid Foundation,https://www.ulta.com/fit-me-matte-poreless-liquid-foundation?productId=xlsImpprod11861007,Nutmeg 365,https://images.ulta.com/is/image/Ulta/2529447sw?$50px$,Nutmeg 365,#995840,Monk 7
